fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.0029057961894480536,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,114,
1,1.0,1.0,0.003597916346998211,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,118,
2,1.0,1.0,0.004599008679715312,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,121,
3,1.0,1.0,0.0021554841758470635,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,132,
4,1.0,1.0,0.002147883164026985,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,115,
