fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.5125303538234522,0.26268736359039313,4.753467350370979e-09,0.4915758905449891,0.3493775990940335,0.022107972278012845,115,
1,0.5456574771314174,0.29774208234942334,1.6609975156039286e-10,0.4655743779163758,0.34343586953904937,0.02185754564323096,118,
2,0.5319521715498969,0.282973112816651,9.488984223576524e-10,0.4945554774824019,0.3749584741052068,0.02320596580782977,115,
3,0.6125746627339328,0.37524771742359153,1.685553955497532e-13,0.4568356220144753,0.32714147622328166,0.02206167451641949,118,
4,0.6002718242747382,0.3603262630181222,4.177184331777716e-12,0.5261656050703558,0.37891820601061366,0.02232025327247087,110,
