Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells
comet,34.156979,9.868494,45.381303,10.593224,DOPE,17.705964802990188,,,
comet,33.442741,11.753184999999998,44.432359999999996,10.371715,DOPE,17.705964802990188,,,
comet,32.707142,13.694242000000001,43.455036,10.143581,DOPE,17.705964802990188,,,
comet,31.949209,15.694231,42.448039,9.90852,DOPE,17.705964802990188,,,
comet,31.16791,17.755879,41.409997,9.666212999999999,DOPE,17.705964802990188,,,
comet,30.362147,19.882081,40.339451999999994,9.416319,DOPE,17.705964802990188,,,
comet,29.530752999999997,22.075918,39.234852999999994,9.158476,DOPE,17.705964802990188,,,
comet,28.672484999999998,24.340667999999997,38.094549,8.892298,DOPE,17.705964802990188,,,
comet,27.786018000000002,26.679826000000002,36.916781,8.617375,DOPE,17.705964802990188,,,
comet,26.869939999999996,29.097122,35.69967,8.333269,DOPE,17.705964802990188,,,
comet,25.922741,31.596535,34.441213,8.039511000000001,DOPE,17.705964802990188,,,
comet,38.011728,8.76677,50.506013,2.7154890000000003,DOPE,11.060582463790686,,,
comet,37.18786,10.744164000000001,49.411343,2.656633,DOPE,11.060582463790686,,,
comet,36.342812,12.772392,48.288532000000004,2.596265,DOPE,11.060582463790686,,,
comet,35.475757,14.85344,47.136478999999994,2.534324,DOPE,11.060582463790686,,,
comet,34.585823,16.9894,45.954028,2.4707489999999996,DOPE,11.060582463790686,,,
comet,33.672093,19.182474,44.73996,2.405473,DOPE,11.060582463790686,,,
comet,32.7336,21.434981999999998,43.492988,2.3384289999999996,DOPE,11.060582463790686,,,
comet,31.769323,23.749375999999998,42.211757999999996,2.269543,DOPE,11.060582463790686,,,
comet,30.778185,26.12824,40.894837,2.198738,DOPE,11.060582463790686,,,
comet,29.759047,28.574306999999997,39.540713,2.125933,DOPE,11.060582463790686,,,
comet,28.710706000000002,31.090465000000002,38.147788,2.051041,DOPE,11.060582463790686,,,
comet,27.631888999999997,33.67977,36.714368,1.9739719999999998,DOPE,11.060582463790686,,,
comet,60.268833,13.900000000000002,21.525669999999998,4.305496000000001,DOPE,11.060582463790686,,,
comet,58.223656,16.821739,20.795213,4.159393,DOPE,11.060582463790686,,,
comet,56.178478,19.743478,20.064755,4.013288999999999,DOPE,11.060582463790686,,,
comet,54.1333,22.665217,19.334298,3.867185,DOPE,11.060582463790686,,,
comet,52.088122000000006,25.586956999999998,18.603839999999998,3.721081,DOPE,11.060582463790686,,,
comet,50.042944,28.508696,17.873382,3.574977,DOPE,11.060582463790686,,,
comet,47.997767,31.430435000000003,17.142925,3.428874,DOPE,11.060582463790686,,,
comet,45.952588999999996,34.352174000000005,16.412467,3.28277,DOPE,11.060582463790686,,,
comet,43.907411,37.273913,15.682009999999998,3.136666,DOPE,11.060582463790686,,,
comet,41.862232999999996,40.195651999999995,14.951552000000001,2.990562,DOPE,11.060582463790686,,,
comet,39.817055,43.117391,14.221095,2.844458,DOPE,11.060582463790686,,,
comet,37.771878,46.03913,13.490637,2.698355,DOPE,11.060582463790686,,,
comet,36.957406999999996,8.523609,49.099873,5.419111,DOPE,11.060582463790686,,,
comet,36.17814,10.452439,48.064575,5.3048459999999995,DOPE,11.060582463790686,,,
comet,35.377863999999995,12.433268,47.001366,5.187501,DOPE,11.060582463790686,,,
comet,34.55572,14.468228,45.909104,5.066949,DOPE,11.060582463790686,,,
comet,33.710797,16.559566,44.78658,4.943057,DOPE,11.060582463790686,,,
comet,32.842137,18.70966,43.632518999999995,4.815684,DOPE,11.060582463790686,,,
comet,31.948724000000002,20.921021,42.445572,4.684682,DOPE,11.060582463790686,,,
comet,31.029486000000002,23.196306,41.224316,4.549893,DOPE,11.060582463790686,,,
comet,30.083285999999998,25.538326,39.967238,4.41115,DOPE,11.060582463790686,,,
comet,29.108919999999998,27.950062,38.672741,4.268278,DOPE,11.060582463790686,,,
comet,28.105111,30.434673,37.339128,4.121087999999999,DOPE,11.060582463790686,,,
comet,8.199702,22.596049,65.67328099999999,3.530967,DOPE,2.9373414675558736,,,
comet,11.321342,21.827678,63.440082,3.4108979999999995,DOPE,4.19835580663307,,,
comet,14.442989,21.059305000000002,61.206877999999996,3.290828,DOPE,5.551392535735417,,,
comet,17.564645000000002,20.290929,58.973668,3.1707579999999997,DOPE,7.006906097273992,,,
comet,20.686307,19.522552,56.740453,3.050688,DOPE,8.576996869336055,,,
comet,23.807978,18.754172999999998,54.507232,2.930617,DOPE,10.275748355200966,,,
comet,26.929656,17.985792,52.274005,2.810546,DOPE,12.119650807012679,,,
comet,30.051341999999998,17.217409,50.040773,2.690475,DOPE,14.128138286223798,,,
comet,33.173036,16.449025,47.807536,2.570404,DOPE,16.3242762547093,,,
comet,36.294737,15.680638,45.574293,2.450332,DOPE,18.735651332309256,,,
comet,39.416447,14.912249999999998,43.341044000000004,2.33026,DOPE,21.39553614232156,,,
comet,42.538163000000004,14.143859,41.10779,2.210187,DOPE,24.344433859959295,,,
comet,7.905109,21.800722,63.307026,6.987143,DOPE,2.9373414675558736,,,
comet,10.927948,21.085155,61.229093999999996,6.757803,DOPE,4.19835580663307,,,
comet,13.958198,20.367834000000002,59.146067,6.527901,DOPE,5.551392535735417,,,
comet,16.995886,19.648751999999998,57.057927,6.297435,DOPE,7.006906097273992,,,
comet,20.041042,18.927902,54.96465499999999,6.066402,DOPE,8.576996869336055,,,
comet,23.09369,18.205278,52.866231,5.834801,DOPE,10.275748355200966,,,
comet,26.153861,17.480874,50.76263600000001,5.602629,DOPE,12.119650807012679,,,
comet,29.221581,16.754683,48.653853000000005,5.369884,DOPE,14.128138286223798,,,
comet,32.296878,16.026698,46.53986,5.136565,DOPE,16.3242762547093,,,
comet,35.37978,15.296911999999999,44.420639,4.902668,DOPE,18.735651332309256,,,
comet,38.470317,14.565320000000002,42.296171,4.668192,DOPE,21.39553614232156,,,
comet,8.200000000000001,70.614913,17.653990999999998,3.5310960000000002,DOPE,2.9373414675558736,,,
comet,11.321739,68.213591,17.053652,3.411018,DOPE,4.19835580663307,,,
comet,14.443478,65.81227,16.453312,3.29094,DOPE,5.551392535735417,,,
comet,17.565217,63.410948,15.852973,3.170862,DOPE,7.006906097273992,,,
comet,20.686957,61.009626,15.252634,3.050784,DOPE,8.576996869336055,,,
comet,23.808695999999998,58.608304,14.652294,2.930706,DOPE,10.275748355200966,,,
comet,26.930435000000003,56.206983,14.051955,2.810628,DOPE,12.119650807012679,,,
comet,30.052173999999997,53.80566100000001,13.451616,2.69055,DOPE,14.128138286223798,,,
comet,33.173913,51.404339,12.851276,2.570472,DOPE,16.3242762547093,,,
comet,36.295652000000004,49.003017,12.250937,2.4503939999999997,DOPE,18.735651332309256,,,
comet,39.417391,46.601696,11.650597,2.330316,DOPE,21.39553614232156,,,
comet,42.53913,44.200374,11.050258,2.210238,DOPE,24.344433859959295,,,
comet,7.332882000000001,20.231721999999998,58.726940000000006,13.708456,DOPE,2.9373414675558736,,,
comet,10.161048000000001,19.614257,56.934615,13.290078999999999,DOPE,4.19835580663307,,,
comet,13.009702,18.992319,55.129307000000004,12.868671,DOPE,5.551392535735417,,,
comet,15.879067,18.36586,53.310873,12.4442,DOPE,7.006906097273992,,,
comet,18.769369,17.734828999999998,51.479169999999996,12.016631,DOPE,8.576996869336055,,,
comet,21.680839,17.099176999999997,49.634053,11.585930999999999,DOPE,10.275748355200966,,,
comet,24.61371,16.458853,47.775373,11.152064000000001,DOPE,12.119650807012679,,,
comet,27.568219,15.813804000000001,45.90298,10.714997,DOPE,14.128138286223798,,,
comet,30.544606,15.163979,44.016722,10.274694,DOPE,16.3242762547093,,,
comet,33.543115,14.509324000000001,42.116443999999994,9.831117,DOPE,18.735651332309256,,,
comet,36.563993,13.849785,40.201989999999995,9.384232,DOPE,21.39553614232156,,,
comet,39.607492,13.185306999999998,38.2732,8.934000000000001,DOPE,24.344433859959295,,,
comet,8.199702,22.596049,65.67328099999999,3.530967,DOPE,1.8349018473552479,,,
comet,11.321342,21.827678,63.440082,3.4108979999999995,DOPE,2.622633735483162,,,
comet,14.442989,21.059305000000002,61.206877999999996,3.290828,DOPE,3.467850276083466,,,
comet,17.564645000000002,20.290929,58.973668,3.1707579999999997,DOPE,4.3770821622693195,,,
comet,20.686307,19.522552,56.740453,3.050688,DOPE,5.357888272145718,,,
comet,23.807978,18.754172999999998,54.507232,2.930617,DOPE,6.419066304744239,,,
comet,26.929656,17.985792,52.274005,2.810546,DOPE,7.570917409746157,,,
comet,30.051341999999998,17.217409,50.040773,2.690475,DOPE,8.825581679018509,,,
comet,33.173036,16.449025,47.807536,2.570404,DOPE,10.197467671822098,,,
comet,36.294737,15.680638,45.574293,2.450332,DOPE,11.70380822957695,,,
comet,39.416447,14.912249999999998,43.341044000000004,2.33026,DOPE,13.365388132884839,,,
comet,42.538163000000004,14.143859,41.10779,2.210187,DOPE,15.207508951836656,,,
comet,8.200000000000001,70.614913,17.653990999999998,3.5310960000000002,DOPE,1.8349018473552479,,,
comet,11.321739,68.213591,17.053652,3.411018,DOPE,2.622633735483162,,,
comet,14.443478,65.81227,16.453312,3.29094,DOPE,3.467850276083466,,,
comet,17.565217,63.410948,15.852973,3.170862,DOPE,4.3770821622693195,,,
comet,20.686957,61.009626,15.252634,3.050784,DOPE,5.357888272145718,,,
comet,23.808695999999998,58.608304,14.652294,2.930706,DOPE,6.419066304744239,,,
comet,26.930435000000003,56.206983,14.051955,2.810628,DOPE,7.570917409746157,,,
comet,30.052173999999997,53.80566100000001,13.451616,2.69055,DOPE,8.825581679018509,,,
comet,33.173913,51.404339,12.851276,2.570472,DOPE,10.197467671822098,,,
comet,36.295652000000004,49.003017,12.250937,2.4503939999999997,DOPE,11.70380822957695,,,
comet,39.417391,46.601696,11.650597,2.330316,DOPE,13.365388132884839,,,
comet,42.53913,44.200374,11.050258,2.210238,DOPE,15.207508951836656,,,
comet,7.905109,21.800722,63.307026,6.987143,DOPE,1.8349018473552479,,,
comet,10.927948,21.085155,61.229093999999996,6.757803,DOPE,2.622633735483162,,,
comet,13.958198,20.367834000000002,59.146067,6.527901,DOPE,3.467850276083466,,,
comet,16.995886,19.648751999999998,57.057927,6.297435,DOPE,4.3770821622693195,,,
comet,20.041042,18.927902,54.96465499999999,6.066402,DOPE,5.357888272145718,,,
comet,23.09369,18.205278,52.866231,5.834801,DOPE,6.419066304744239,,,
comet,26.153861,17.480874,50.76263600000001,5.602629,DOPE,7.570917409746157,,,
comet,29.221581,16.754683,48.653853000000005,5.369884,DOPE,8.825581679018509,,,
comet,32.296878,16.026698,46.53986,5.136565,DOPE,10.197467671822098,,,
comet,35.37978,15.296911999999999,44.420639,4.902668,DOPE,11.70380822957695,,,
comet,38.470317,14.565320000000002,42.296171,4.668192,DOPE,13.365388132884839,,,
comet,26.521247,36.34546,35.238662999999995,1.8946299999999998,DOPE,17.705964802990188,,,
comet,25.377350999999997,39.090964,33.718773,1.8129119999999999,DOPE,17.705964802990188,,,
comet,24.198684,41.919922,32.152682999999996,1.72871,DOPE,17.705964802990188,,,
comet,22.983637,44.836197999999996,30.538254999999996,1.641909,DOPE,17.705964802990188,,,
comet,21.730498,47.843898,28.873216000000003,1.552388,DOPE,17.705964802990188,,,
comet,20.437449,50.947390000000006,27.155147000000003,1.460014,DOPE,17.705964802990188,,,
comet,19.102551000000002,54.151323,25.381475,1.364652,DOPE,17.705964802990188,,,
comet,17.72374,57.460654,23.549454,1.2661520000000002,DOPE,17.705964802990188,,,
comet,16.298813000000003,60.88067,21.65616,1.164358,DOPE,17.705964802990188,,,
comet,14.825415,64.41702000000001,19.698463,1.059101,DOPE,17.705964802990188,,,
comet,13.301033,68.07574199999999,17.673023,0.950202,DOPE,17.705964802990188,,,
comet,11.722972,71.863299,15.576260999999999,0.8374680000000001,DOPE,17.705964802990188,,,
comet,26.003662,35.636146000000004,34.547242,3.81295,DOPE,17.705964802990188,,,
comet,24.903052,38.360359,33.085023,3.651566,DOPE,17.705964802990188,,,
comet,23.767045,41.172185,31.575778,3.484992,DOPE,17.705964802990188,,,
comet,22.593906999999998,44.075917999999994,30.017201999999997,3.3129730000000004,DOPE,17.705964802990188,,,
comet,21.381785999999998,47.076141,28.406835,3.1352379999999997,DOPE,17.705964802990188,,,
comet,20.128707000000002,50.177743,26.742053,2.951498,DOPE,17.705964802990188,,,
comet,18.832557,53.385952,25.020049999999998,2.761442,DOPE,17.705964802990188,,,
comet,17.491077999999998,56.706360000000004,23.237824,2.564739,DOPE,17.705964802990188,,,
comet,16.101848999999998,60.144957,21.39216,2.361034,DOPE,17.705964802990188,,,
comet,14.662275,63.708168,19.479609,2.149948,DOPE,17.705964802990188,,,
comet,13.169568000000002,67.40289299999999,17.496468,1.93107,DOPE,17.705964802990188,,,
comet,35.7267,48.96087,12.760179999999998,2.552251,DOPE,17.705964802990188,,,
comet,33.681522,51.882609,12.029722,2.4061470000000003,DOPE,17.705964802990188,,,
comet,31.636344,54.804348000000005,11.299265,2.260043,DOPE,17.705964802990188,,,
comet,29.591166,57.72608700000001,10.568807,2.1139390000000002,DOPE,17.705964802990188,,,
comet,27.545989,60.647826,9.83835,1.967836,DOPE,17.705964802990188,,,
comet,25.500811000000002,63.569565,9.107892,1.821732,DOPE,17.705964802990188,,,
comet,23.455633000000002,66.491304,8.377435,1.675628,DOPE,17.705964802990188,,,
comet,21.410455,69.413043,7.646977000000001,1.5295239999999999,DOPE,17.705964802990188,,,
comet,19.365277,72.334783,6.916519999999999,1.3834199999999999,DOPE,17.705964802990188,,,
comet,17.3201,75.256522,6.186062,1.237317,DOPE,17.705964802990188,,,
comet,15.274921999999998,78.178261,5.455605,1.091213,DOPE,17.705964802990188,,,
comet,13.229743999999998,81.10000000000001,4.725147,0.9451090000000001,DOPE,17.705964802990188,,,
comet,24.942809,34.182323999999994,33.139266,7.735601,DOPE,17.705964802990188,,,
comet,23.928417,36.859044000000004,31.791534,7.421004000000001,DOPE,17.705964802990188,,,
comet,22.877715000000002,39.631578,30.395560999999997,7.095146,DOPE,17.705964802990188,,,
comet,21.788717,42.505164,28.948707000000002,6.757411,DOPE,17.705964802990188,,,
comet,20.659291,45.485428999999996,27.448141,6.407139000000001,DOPE,17.705964802990188,,,
comet,19.487144,48.578426,25.890814000000002,6.043616,DOPE,17.705964802990188,,,
comet,18.269803,51.790675,24.273443,5.666078,DOPE,17.705964802990188,,,
comet,17.004606,55.129208,22.592489,5.273698,DOPE,17.705964802990188,,,
comet,15.688671000000001,58.60162,20.844125,4.865583,DOPE,17.705964802990188,,,
comet,14.318886000000001,62.216131,19.024216,4.440766,DOPE,17.705964802990188,,,
comet,12.891876,65.981645,17.128276,3.998203,DOPE,17.705964802990188,,,
comet,11.403977999999999,69.907826,15.15144,3.536756,DOPE,17.705964802990188,,,
comet,26.521247,36.34546,35.238662999999995,1.8946299999999998,DOPE,11.060582463790686,,,
comet,25.377350999999997,39.090964,33.718773,1.8129119999999999,DOPE,11.060582463790686,,,
comet,24.198684,41.919922,32.152682999999996,1.72871,DOPE,11.060582463790686,,,
comet,22.983637,44.836197999999996,30.538254999999996,1.641909,DOPE,11.060582463790686,,,
comet,21.730498,47.843898,28.873216000000003,1.552388,DOPE,11.060582463790686,,,
comet,20.437449,50.947390000000006,27.155147000000003,1.460014,DOPE,11.060582463790686,,,
comet,19.102551000000002,54.151323,25.381475,1.364652,DOPE,11.060582463790686,,,
comet,17.72374,57.460654,23.549454,1.2661520000000002,DOPE,11.060582463790686,,,
comet,16.298813000000003,60.88067,21.65616,1.164358,DOPE,11.060582463790686,,,
comet,14.825415,64.41702000000001,19.698463,1.059101,DOPE,11.060582463790686,,,
comet,13.301033,68.07574199999999,17.673023,0.950202,DOPE,11.060582463790686,,,
comet,11.722972,71.863299,15.576260999999999,0.8374680000000001,DOPE,11.060582463790686,,,
comet,35.7267,48.96087,12.760179999999998,2.552251,DOPE,11.060582463790686,,,
comet,33.681522,51.882609,12.029722,2.4061470000000003,DOPE,11.060582463790686,,,
comet,31.636344,54.804348000000005,11.299265,2.260043,DOPE,11.060582463790686,,,
comet,29.591166,57.72608700000001,10.568807,2.1139390000000002,DOPE,11.060582463790686,,,
comet,27.545989,60.647826,9.83835,1.967836,DOPE,11.060582463790686,,,
comet,25.500811000000002,63.569565,9.107892,1.821732,DOPE,11.060582463790686,,,
comet,23.455633000000002,66.491304,8.377435,1.675628,DOPE,11.060582463790686,,,
comet,21.410455,69.413043,7.646977000000001,1.5295239999999999,DOPE,11.060582463790686,,,
comet,19.365277,72.334783,6.916519999999999,1.3834199999999999,DOPE,11.060582463790686,,,
comet,17.3201,75.256522,6.186062,1.237317,DOPE,11.060582463790686,,,
comet,15.274921999999998,78.178261,5.455605,1.091213,DOPE,11.060582463790686,,,
comet,13.229743999999998,81.10000000000001,4.725147,0.9451090000000001,DOPE,11.060582463790686,,,
comet,26.003662,35.636146000000004,34.547242,3.81295,DOPE,11.060582463790686,,,
comet,24.903052,38.360359,33.085023,3.651566,DOPE,11.060582463790686,,,
comet,23.767045,41.172185,31.575778,3.484992,DOPE,11.060582463790686,,,
comet,22.593906999999998,44.075917999999994,30.017201999999997,3.3129730000000004,DOPE,11.060582463790686,,,
comet,21.381785999999998,47.076141,28.406835,3.1352379999999997,DOPE,11.060582463790686,,,
comet,20.128707000000002,50.177743,26.742053,2.951498,DOPE,11.060582463790686,,,
comet,18.832557,53.385952,25.020049999999998,2.761442,DOPE,11.060582463790686,,,
comet,17.491077999999998,56.706360000000004,23.237824,2.564739,DOPE,11.060582463790686,,,
comet,16.101848999999998,60.144957,21.39216,2.361034,DOPE,11.060582463790686,,,
comet,14.662275,63.708168,19.479609,2.149948,DOPE,11.060582463790686,,,
comet,13.169568000000002,67.40289299999999,17.496468,1.93107,DOPE,11.060582463790686,,,
comet,27.611583,12.622942,57.792953999999995,1.972522,DOPE,17.705964802990188,,,
comet,25.49812,11.656749,61.02359200000001,1.82154,DOPE,17.705964802990188,,,
comet,23.451997,10.721340999999999,64.15129400000001,1.675368,DOPE,17.705964802990188,,,
comet,21.470046,9.81527,67.180903,1.533781,DOPE,17.705964802990188,,,
comet,19.549293000000002,8.937177,70.11696400000001,1.396566,DOPE,17.705964802990188,,,
comet,17.686949,8.085785,72.963742,1.263524,DOPE,17.705964802990188,,,
comet,15.880389000000001,7.259896,75.72524899999999,1.134466,DOPE,17.705964802990188,,,
comet,14.127142000000001,6.45838,78.40526100000001,1.009217,DOPE,17.705964802990188,,,
comet,12.424884,5.680174,81.00733100000001,0.8876109999999999,DOPE,17.705964802990188,,,
comet,10.771422,4.924275,83.534812,0.769491,DOPE,17.705964802990188,,,
comet,9.164688,4.189739,85.990865,0.654709,DOPE,17.705964802990188,,,
comet,7.602728,3.475671,88.37847599999999,0.5431250000000001,DOPE,17.705964802990188,,,
comet,27.04744,12.374396,56.612164,3.966,DOPE,17.705964802990188,,,
comet,25.016280000000002,11.445126,59.870425000000004,3.6681690000000002,DOPE,17.705964802990188,,,
comet,23.043767000000003,10.542687,63.034608999999996,3.378937,DOPE,17.705964802990188,,,
comet,21.127396,9.665934,66.108734,3.097937,DOPE,17.705964802990188,,,
comet,19.264803,8.813784,69.09659,2.824822,DOPE,17.705964802990188,,,
comet,17.453757,7.985218,72.00175800000001,2.559266,DOPE,17.705964802990188,,,
comet,15.692147,7.179269000000001,74.827625,2.300959,DOPE,17.705964802990188,,,
comet,13.977976,6.395023,77.577393,2.049608,DOPE,17.705964802990188,,,
comet,12.309353000000002,5.631615999999999,80.254095,1.804936,DOPE,17.705964802990188,,,
comet,10.684486,4.888228,82.860606,1.56668,DOPE,17.705964802990188,,,
comet,9.101677,4.1640820000000005,85.39965000000001,1.3345900000000002,DOPE,17.705964802990188,,,
comet,21.771646999999998,31.10346,45.569565,1.555327,DOPE,17.705964802990188,,,
comet,20.436027000000003,29.195364,48.908696,1.459913,DOPE,17.705964802990188,,,
comet,19.100407999999998,27.287267999999997,52.247825999999996,1.364499,DOPE,17.705964802990188,,,
comet,17.764788,25.379171,55.586957000000005,1.269084,DOPE,17.705964802990188,,,
comet,16.429168,23.471075,58.926087,1.17367,DOPE,17.705964802990188,,,
comet,15.093548000000002,21.562979,62.26521699999999,1.078256,DOPE,17.705964802990188,,,
comet,13.757928,19.654883,65.604348,0.9828419999999999,DOPE,17.705964802990188,,,
comet,12.422308,17.746786,68.943478,0.887427,DOPE,17.705964802990188,,,
comet,11.086688,15.83869,72.282609,0.792013,DOPE,17.705964802990188,,,
comet,9.751069,13.930594,75.621739,0.696599,DOPE,17.705964802990188,,,
comet,8.415449,12.022497,78.96087,0.601184,DOPE,17.705964802990188,,,
comet,7.079829,10.114401,82.3,0.50577,DOPE,17.705964802990188,,,
comet,25.900593,11.855031,54.211734,8.032642,DOPE,17.705964802990188,,,
comet,24.03208,10.999789,57.514978000000006,7.4531529999999995,DOPE,17.705964802990188,,,
comet,22.206056,10.163994,60.743108,6.886842,DOPE,17.705964802990188,,,
comet,20.421087,9.346991000000001,63.898658,6.3332630000000005,DOPE,17.705964802990188,,,
comet,18.675806,8.548154,66.984047,5.791993,DOPE,17.705964802990188,,,
comet,16.968902,7.766882,70.00159099999999,5.262625,DOPE,17.705964802990188,,,
comet,15.299124,7.002604,72.953502,4.744771,DOPE,17.705964802990188,,,
comet,13.665273,6.2547690000000005,75.841899,4.238059000000001,DOPE,17.705964802990188,,,
comet,12.066201999999999,5.522854,78.66881,3.7421339999999996,DOPE,17.705964802990188,,,
comet,10.500813,4.806356,81.436177,3.2566539999999997,DOPE,17.705964802990188,,,
comet,8.968052,4.104792,84.14586299999999,2.781293,DOPE,17.705964802990188,,,
comet,7.46691,3.4177,86.79965200000001,2.3157389999999998,DOPE,17.705964802990188,,,
comet,27.611583,12.622942,57.792953999999995,1.972522,DOPE,11.060582463790686,,,
comet,25.49812,11.656749,61.02359200000001,1.82154,DOPE,11.060582463790686,,,
comet,23.451997,10.721340999999999,64.15129400000001,1.675368,DOPE,11.060582463790686,,,
comet,21.470046,9.81527,67.180903,1.533781,DOPE,11.060582463790686,,,
comet,19.549293000000002,8.937177,70.11696400000001,1.396566,DOPE,11.060582463790686,,,
comet,17.686949,8.085785,72.963742,1.263524,DOPE,11.060582463790686,,,
comet,15.880389000000001,7.259896,75.72524899999999,1.134466,DOPE,11.060582463790686,,,
comet,14.127142000000001,6.45838,78.40526100000001,1.009217,DOPE,11.060582463790686,,,
comet,12.424884,5.680174,81.00733100000001,0.8876109999999999,DOPE,11.060582463790686,,,
comet,10.771422,4.924275,83.534812,0.769491,DOPE,11.060582463790686,,,
comet,9.164688,4.189739,85.990865,0.654709,DOPE,11.060582463790686,,,
comet,7.602728,3.475671,88.37847599999999,0.5431250000000001,DOPE,11.060582463790686,,,
comet,21.771646999999998,31.10346,45.569565,1.555327,DOPE,11.060582463790686,,,
comet,20.436027000000003,29.195364,48.908696,1.459913,DOPE,11.060582463790686,,,
comet,19.100407999999998,27.287267999999997,52.247825999999996,1.364499,DOPE,11.060582463790686,,,
comet,17.764788,25.379171,55.586957000000005,1.269084,DOPE,11.060582463790686,,,
comet,16.429168,23.471075,58.926087,1.17367,DOPE,11.060582463790686,,,
comet,15.093548000000002,21.562979,62.26521699999999,1.078256,DOPE,11.060582463790686,,,
comet,13.757928,19.654883,65.604348,0.9828419999999999,DOPE,11.060582463790686,,,
comet,12.422308,17.746786,68.943478,0.887427,DOPE,11.060582463790686,,,
comet,11.086688,15.83869,72.282609,0.792013,DOPE,11.060582463790686,,,
comet,9.751069,13.930594,75.621739,0.696599,DOPE,11.060582463790686,,,
comet,8.415449,12.022497,78.96087,0.601184,DOPE,11.060582463790686,,,
comet,7.079829,10.114401,82.3,0.50577,DOPE,11.060582463790686,,,
comet,27.04744,12.374396,56.612164,3.966,DOPE,11.060582463790686,,,
comet,25.016280000000002,11.445126,59.870425000000004,3.6681690000000002,DOPE,11.060582463790686,,,
comet,23.043767000000003,10.542687,63.034608999999996,3.378937,DOPE,11.060582463790686,,,
comet,21.127396,9.665934,66.108734,3.097937,DOPE,11.060582463790686,,,
comet,19.264803,8.813784,69.09659,2.824822,DOPE,11.060582463790686,,,
comet,17.453757,7.985218,72.00175800000001,2.559266,DOPE,11.060582463790686,,,
comet,15.692147,7.179269000000001,74.827625,2.300959,DOPE,11.060582463790686,,,
comet,13.977976,6.395023,77.577393,2.049608,DOPE,11.060582463790686,,,
comet,12.309353000000002,5.631615999999999,80.254095,1.804936,DOPE,11.060582463790686,,,
comet,10.684486,4.888228,82.860606,1.56668,DOPE,11.060582463790686,,,
comet,9.101677,4.1640820000000005,85.39965000000001,1.3345900000000002,DOPE,11.060582463790686,,,
comet,45.659887999999995,13.375466999999999,38.87453,2.090115,DOPE,27.632155159172306,,,
comet,48.78162,12.607073,36.641265000000004,1.970042,DOPE,31.32065470844218,,,
comet,51.90336,11.838677,34.407995,1.849969,DOPE,35.487972315274114,,,
comet,55.025108,11.070279,32.174718,1.729895,DOPE,40.233815452211495,,,
comet,58.146863,10.301879,29.941436999999997,1.6098210000000002,DOPE,45.687640174920936,,,
comet,61.268626000000005,9.533477,27.708149999999996,1.489747,DOPE,52.02064005499579,,,
comet,64.390397,8.765073,25.474857,1.369672,DOPE,59.46404137924489,,,
comet,67.512176,7.996668,23.241559000000002,1.249598,DOPE,68.33794649118431,,,
comet,70.633962,7.228260000000001,21.008255000000002,1.129523,DOPE,79.09857469177415,,,
comet,73.75575599999999,6.459851,18.774946,1.009447,DOPE,92.41921980688467,,,
comet,76.87755800000001,5.69144,16.541631000000002,0.889372,DOPE,109.33678977820031,,,
comet,79.99936699999999,4.923026,14.308311000000002,0.7692960000000001,DOPE,131.53558376664847,,,
comet,44.674404,13.096687000000001,38.031414000000005,4.197495,DOPE,27.632155159172306,,,
comet,47.788012,12.359633,35.891086,3.9612689999999997,DOPE,31.32065470844218,,,
comet,50.909369000000005,11.620745000000001,33.745431999999994,3.7244550000000003,DOPE,35.487972315274114,,,
comet,54.038502,10.880016000000001,31.594432,3.487051,DOPE,40.233815452211495,,,
comet,57.175442,10.137438999999999,29.438066000000003,3.2490539999999997,DOPE,45.687640174920936,,,
comet,60.320217,9.393007,27.276313000000002,3.010463,DOPE,52.02064005499579,,,
comet,63.472856,8.646713,25.109154,2.771276,DOPE,59.46404137924489,,,
comet,66.63339,7.898550999999999,22.936569000000002,2.5314900000000002,DOPE,68.33794649118431,,,
comet,69.801849,7.1485129999999995,20.758537,2.291102,DOPE,79.09857469177415,,,
comet,72.978261,6.396591999999999,18.575037,2.050111,DOPE,92.41921980688467,,,
comet,76.162656,5.642781,16.386048,1.808514,DOPE,109.33678977820031,,,
comet,45.660869999999996,41.799051999999996,10.449919000000001,2.09016,DOPE,27.632155159172306,,,
comet,48.782609,39.397729999999996,9.849579,1.970082,DOPE,31.32065470844218,,,
comet,51.904348,36.996409,9.24924,1.850004,DOPE,35.487972315274114,,,
comet,55.026087000000004,34.595087,8.648901,1.729926,DOPE,40.233815452211495,,,
comet,58.147826,32.193765,8.048561,1.609848,DOPE,45.687640174920936,,,
comet,61.269565,29.792443000000002,7.448222,1.48977,DOPE,52.02064005499579,,,
comet,64.391304,27.391121000000002,6.847881999999999,1.369692,DOPE,59.46404137924489,,,
comet,67.513043,24.989800000000002,6.247543,1.249614,DOPE,68.33794649118431,,,
comet,70.634783,22.588478000000002,5.647204,1.129536,DOPE,79.09857469177415,,,
comet,73.756522,20.187156,5.046864,1.009458,DOPE,92.41921980688467,,,
comet,76.87826100000001,17.785834,4.446524999999999,0.8893800000000001,DOPE,109.33678977820031,,,
