epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
53,107,,,0.042679376900196075,0.04267937317490578
53,107,0.0352945476770401,,,
54,109,,,0.04319988191127777,0.04319988191127777
54,109,0.03551335260272026,,,
55,111,,,0.04426264762878418,0.04426264762878418
55,111,0.03495769947767258,,,
56,113,,,0.0428328774869442,0.0428328774869442
56,113,0.036091700196266174,,,
57,115,,,0.04278958961367607,0.04278958961367607
57,115,0.03725026920437813,,,
58,117,,,0.04338856413960457,0.04338856786489487
58,117,0.03445172682404518,,,
59,119,,,0.044306013733148575,0.04430601745843887
59,119,0.035436391830444336,,,
60,121,,,0.04401935636997223,0.04401935264468193
60,121,0.0363522469997406,,,
61,123,,,0.042009104043245316,0.042009104043245316
61,123,0.037827953696250916,,,
62,125,,,0.04246531054377556,0.04246531426906586
62,125,0.03392227739095688,,,
63,127,,,0.044279079884290695,0.044279079884290695
63,127,0.036139242351055145,,,
64,129,,,0.04440911486744881,0.04440911486744881
64,129,0.036233220249414444,,,
65,131,,,0.04405282065272331,0.04405282437801361
65,131,0.03495293855667114,,,
66,133,,,0.04364435747265816,0.04364435747265816
66,133,0.03581801801919937,,,
67,135,,,0.04381747916340828,0.04381747543811798
67,135,0.03559698909521103,,,
68,137,,,0.04375839978456497,0.04375839978456497
68,137,0.03348810598254204,,,
69,139,,,0.044039931148290634,0.04403993487358093
69,139,0.03346492350101471,,,
70,141,,,0.04369620233774185,0.04369620978832245
70,141,0.035804037004709244,,,
71,143,,,0.043819766491651535,0.043819766491651535
71,143,0.03509209677577019,,,
72,145,,,0.04477881267666817,0.04477880895137787
72,145,0.033609043806791306,,,
73,147,,,0.04493562504649162,0.04493562504649162
73,147,0.033231426030397415,,,
74,149,,0.02904476970434189,,
74,149,,,0.04537590593099594,0.04537590965628624
74,149,0.034975189715623856,,,
75,151,,,0.044424861669540405,0.04442485421895981
75,151,0.033872634172439575,,,
76,153,,,0.04391571506857872,0.04391571506857872
76,153,0.03387203440070152,,,
77,155,,,0.043970365077257156,0.043970365077257156
77,155,0.034922897815704346,,,
78,157,,,0.04553534463047981,0.04553535208106041
78,157,0.035050664097070694,,,
79,159,,,0.04511314630508423,0.04511314257979393
79,159,0.03487382456660271,,,
80,161,,,0.044599976390600204,0.044599972665309906
80,161,0.034209638833999634,,,
81,163,,,0.044128578156232834,0.04412858188152313
81,163,0.035846274346113205,,,
82,165,,,0.04465124383568764,0.044651251286268234
82,165,0.032582081854343414,,,
83,167,,,0.04431312903761864,0.04431312903761864
83,167,0.03415369242429733,,,
84,169,,,0.04440738633275032,0.04440738633275032
84,169,0.034249305725097656,,,
85,171,,,0.04560120403766632,0.04560120403766632
85,171,0.03301474452018738,,,
86,173,,,0.04636754095554352,0.04636754095554352
86,173,0.033187996596097946,,,
87,175,,,0.044855594635009766,0.04485558718442917
87,175,0.03438292816281319,,,
88,177,,,0.04425722360610962,0.04425722360610962
88,177,0.03201194852590561,,,
89,179,,,0.044517818838357925,0.044517822563648224
89,179,0.03399519994854927,,,
90,181,,,0.04533268138766289,0.045332685112953186
90,181,0.03420262038707733,,,
91,183,,,0.04498028755187988,0.04498029500246048
91,183,0.0343753844499588,,,
92,185,,,0.04461055248975754,0.04461055248975754
92,185,0.03328453004360199,,,
93,187,,,0.04463968053460121,0.04463968425989151
93,187,0.03261693939566612,,,
94,189,,,0.04442862048745155,0.04442862048745155
94,189,0.03545241802930832,,,
95,191,,,0.04429291933774948,0.04429291933774948
95,191,0.034216009080410004,,,
96,193,,,0.045259881764650345,0.045259881764650345
96,193,0.03399741277098656,,,
97,195,,,0.045985255390405655,0.045985255390405655
97,195,0.031619150191545486,,,
98,197,,,0.04506908357143402,0.04506908357143402
98,197,0.03126947581768036,,,
99,199,,0.031043266877532005,,
99,199,,,0.04464952275156975,0.044649526476860046
99,199,0.03367732837796211,,,
100,201,,,0.04477377235889435,0.04477377235889435
100,201,0.03221946209669113,,,
101,203,,,0.04413917288184166,0.04413917288184166
101,203,0.030296357348561287,,,
102,205,,,0.043441615998744965,0.043441615998744965
102,205,0.03041054867208004,,,
103,207,,,0.04357360675930977,0.04357360675930977
103,207,0.031463515013456345,,,
104,209,,,0.04468029364943504,0.04468029364943504
104,209,0.03021741472184658,,,
105,211,,,0.04503944516181946,0.04503944516181946
105,211,0.03225960582494736,,,
106,213,,,0.04500618577003479,0.04500618577003479
106,213,0.032475173473358154,,,
107,215,,,0.04420359060168266,0.04420359432697296
107,215,0.03240136429667473,,,
108,217,,,0.04383540153503418,0.04383540898561478
108,217,0.030594291165471077,,,
109,219,,,0.0441848449409008,0.0441848449409008
109,219,0.030471013858914375,,,
110,221,,,0.04427019879221916,0.04427019879221916
110,221,0.031267423182725906,,,
111,223,,,0.04400108382105827,0.044001076370477676
111,223,0.031247125938534737,,,
112,225,,,0.04404672980308533,0.044046733528375626
112,225,0.03259320184588432,,,
113,227,,,0.044855985790491104,0.0448559895157814
113,227,0.031570594757795334,,,
114,229,,,0.04460830241441727,0.044608306139707565
114,229,0.03055189736187458,,,
115,231,,,0.04420515522360802,0.04420515149831772
115,231,0.030256900936365128,,,
116,233,,,0.04422752559185028,0.04422752559185028
116,233,0.0314483642578125,,,
117,235,,,0.04391562566161156,0.04391562566161156
117,235,0.03067505545914173,,,
118,237,,,0.044029366225004196,0.044029366225004196
118,237,0.03150580823421478,,,
119,239,,,0.04486323148012161,0.04486323148012161
119,239,0.02986985258758068,,,
120,241,,,0.045332856476306915,0.045332856476306915
120,241,0.02867305837571621,,,
121,243,,,0.044329822063446045,0.044329822063446045
121,243,0.03046129085123539,,,
122,245,,,0.04384542256593704,0.04384542256593704
122,245,0.03039216622710228,,,
123,247,,,0.04382941499352455,0.04382941499352455
123,247,0.029996465891599655,,,
124,249,,0.02705400437116623,,
124,249,,,0.04465153440833092,0.04465153440833092
124,249,0.029121294617652893,,,
125,251,,,0.045632775872945786,0.045632775872945786
125,251,0.030208446085453033,,,
126,253,,,0.045263636857271194,0.045263636857271194
126,253,0.02942384034395218,,,
127,255,,,0.04453769326210022,0.04453769698739052
127,255,0.030183322727680206,,,
128,257,,,0.04397959262132645,0.04397958889603615
128,257,0.028760094195604324,,,
129,259,,,0.04410609230399132,0.04410609230399132
129,259,0.029486581683158875,,,
130,261,,,0.044281404465436935,0.044281404465436935
130,261,0.029202191159129143,,,
131,263,,,0.04481768235564232,0.04481767863035202
131,263,0.029888983815908432,,,
132,265,,,0.04473809897899628,0.044738102704286575
132,265,0.029420947656035423,,,
133,267,,,0.044382158666849136,0.044382162392139435
133,267,0.02841831184923649,,,
134,269,,,0.0444893054664135,0.0444893054664135
134,269,0.028003821149468422,,,
135,271,,,0.04445203021168709,0.04445202648639679
135,271,0.029625317081809044,,,
136,273,,,0.04452664777636528,0.04452664032578468
136,273,0.029246745631098747,,,
137,275,,,0.044160593301057816,0.044160593301057816
137,275,0.0285091120749712,,,
138,277,,,0.04429832473397255,0.04429832473397255
138,277,0.028013333678245544,,,
139,279,,,0.044714029878377914,0.044714029878377914
139,279,0.028211597353219986,,,
140,281,,,0.04503079503774643,0.04503079876303673
140,281,0.027709657326340675,,,
141,283,,,0.04482022300362587,0.04482021927833557
141,283,0.02735751122236252,,,
142,285,,,0.04406031221151352,0.04406031221151352
142,285,0.02631497010588646,,,
143,287,,,0.04403254762291908,0.04403254762291908
143,287,0.02917458675801754,,,
144,289,,,0.044780146330595016,0.044780146330595016
144,289,0.02861509844660759,,,
145,291,,,0.04533489793539047,0.04533489793539047
145,291,0.026438681408762932,,,
146,293,,,0.0448920801281929,0.044892072677612305
146,293,0.02742473967373371,,,
147,295,,,0.04466840997338295,0.04466841369867325
147,295,0.027907542884349823,,,
148,297,,,0.04467795789241791,0.04467795789241791
148,297,0.027165723964571953,,,
149,299,,0.028889929875731468,,
149,299,,,0.04476429149508476,0.04476429522037506
149,299,0.027579471468925476,,,
150,301,,,0.04568403586745262,0.04568403586745262
150,301,0.026924915611743927,,,
151,303,,,0.04527575150132179,0.045275747776031494
151,303,0.027298998087644577,,,
152,305,,,0.04538194090127945,0.04538194462656975
152,305,0.027021318674087524,,,
153,307,,,0.04513443261384964,0.04513442888855934
153,307,0.026415394619107246,,,
154,309,,,0.04490513727068901,0.04490513354539871
154,309,0.026520857587456703,,,
155,311,,,0.04426528140902519,0.04426528140902519
155,311,0.02599112130701542,,,
156,313,,,0.0442773774266243,0.0442773774266243
156,313,0.02715885266661644,,,
157,315,,,0.045095790177583694,0.045095790177583694
157,315,0.02601579576730728,,,
158,317,,,0.045590054243803024,0.045590054243803024
158,317,0.02723873406648636,,,
159,319,,,0.04495081305503845,0.04495081305503845
159,319,0.026921948418021202,,,
160,321,,,0.04528447613120079,0.04528447613120079
160,321,0.02569647878408432,,,
161,323,,,0.045191723853349686,0.04519172012805939
161,323,0.0265324916690588,,,
162,325,,,0.04512094333767891,0.04512094706296921
162,325,0.027396000921726227,,,
163,327,,,0.04527062922716141,0.04527062922716141
163,327,0.024580398574471474,,,
164,329,,,0.045022767037153244,0.04502277076244354
164,329,0.025984464213252068,,,
165,331,,,0.04480927065014839,0.04480927065014839
165,331,0.025960417464375496,,,
166,333,,,0.04501719027757645,0.04501719027757645
166,333,0.027087129652500153,,,
167,335,,,0.0451761819422245,0.0451761819422245
167,335,0.02615208923816681,,,
168,337,,,0.04534706100821495,0.04534705728292465
168,337,0.025496555492281914,,,
169,339,,,0.04539254307746887,0.04539254307746887
169,339,0.02664330042898655,,,
170,341,,,0.04544808715581894,0.04544809088110924
170,341,0.02643095701932907,,,
171,343,,,0.04549378156661987,0.04549378156661987
171,343,0.027170680463314056,,,
172,345,,,0.045694369822740555,0.045694369822740555
172,345,0.026892676949501038,,,
173,347,,,0.045710239559412,0.045710239559412
173,347,0.024954985827207565,,,
174,349,,0.02090488187968731,,
174,349,,,0.04542052745819092,0.04542052745819092
174,349,0.024726714938879013,,,
175,351,,,0.04513109102845192,0.04513108730316162
175,351,0.026038289070129395,,,
176,353,,,0.04525671899318695,0.04525671899318695
176,353,0.02490120194852352,,,
177,355,,,0.045796457678079605,0.045796461403369904
177,355,0.025555897504091263,,,
178,357,,,0.04615860804915428,0.04615861177444458
178,357,0.02545013278722763,,,
179,359,,,0.046131931245326996,0.046131931245326996
179,359,0.02676539495587349,,,
180,361,,,0.045396868139505386,0.045396868139505386
180,361,0.024617787450551987,,,
181,363,,,0.04490824043750763,0.04490824043750763
181,363,0.0252468790858984,,,
182,365,,,0.04493118077516556,0.04493118077516556
182,365,0.02563447132706642,,,
183,367,,,0.04558678716421127,0.04558679461479187
183,367,0.024413689970970154,,,
184,369,,,0.04654904454946518,0.04654904827475548
184,369,0.024668367579579353,,,
185,371,,,0.04683016985654831,0.04683016985654831
185,371,0.02757113240659237,,,
186,373,,,0.045993778854608536,0.045993778854608536
186,373,0.024632271379232407,,,
187,375,,,0.0451989620923996,0.0451989620923996
187,375,0.026706915348768234,,,
188,377,,,0.04487434774637222,0.04487434774637222
188,377,0.02480849251151085,,,
189,379,,,0.04480244591832161,0.04480244591832161
189,379,0.02477487176656723,,,
190,381,,,0.04516906663775444,0.04516907036304474
190,381,0.024325601756572723,,,
191,383,,,0.04550188407301903,0.04550188407301903
191,383,0.024693666025996208,,,
192,385,,,0.04541579633951187,0.04541580006480217
192,385,0.024263976141810417,,,
193,387,,,0.04552057385444641,0.04552057012915611
193,387,0.025421325117349625,,,
194,389,,,0.045779988169670105,0.0457799918949604
194,389,0.02610415406525135,,,
195,391,,,0.04588199779391289,0.04588199779391289
195,391,0.026104802265763283,,,
196,393,,,0.04573306441307068,0.04573306813836098
196,393,0.025055695325136185,,,
197,395,,,0.04541918262839317,0.045419178903102875
197,395,0.024481821805238724,,,
198,397,,,0.045026250183582306,0.045026250183582306
198,397,0.024363448843359947,,,
199,399,,0.020626289770007133,,
199,399,,,0.04522552341222763,0.04522552341222763
199,399,0.024338727816939354,,,
