fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.8531623248983445,0.7278859526259484,1.3181670833163118e-18,0.8091535514049908,0.6238650166152747,0.03915877991432107,62,
1,0.8675227770864697,0.7525957687638207,7.459569114790664e-20,0.822569126626056,0.6331034364550612,0.0361579195104392,62,
2,0.8618005434990625,0.7427001767752796,2.4346578390655915e-19,0.8123431601513547,0.6304127995924508,0.03782933367793942,62,
3,0.8312028700715882,0.6908982112152455,6.184609734668224e-17,0.7881103591629612,0.6037831295812927,0.045061162953728334,62,
4,0.7784378522444597,0.6059654898069673,9.581062068157048e-14,0.774328766388227,0.6088306602548835,0.06949489657343556,62,
