fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.5168528220102235,0.2671368396199318,1.8354040917016925e-07,0.5158218878747957,0.34136028782213307,0.026565906342048286,90,
1,0.4826200773091452,0.23292213902188527,1.0096107121541551e-05,0.4571315358209192,0.3223560012531898,0.025915570825373064,76,
2,0.4399169827722188,0.19352695173141266,6.999347610587106e-05,0.4235610248275013,0.28168591499210854,0.027655433120442798,76,
3,0.4660070887571981,0.21716260677195912,3.701465354636018e-05,0.4723299803640071,0.3332213194914413,0.02702781739907314,72,
4,-0.03778484838559396,0.0014276947675223226,0.8031243920590615,0.015882217792369233,0.01313772370885724,0.031198408068975534,46,
