feature,mean_gain
num_protonatable_nitrogens,379.0902557373047
chemberta_160,324.8054138183594
chemberta_72,281.2040313720703
chemberta_124,246.84282836914062
mgk_29,226.6065631866455
Model_type_HepG2,224.60743103027343
LogP,224.14106292724608
chemberta_256,222.33737487792968
Topological.Polar.Surface.Area,212.6814453125
mgk_53,203.889794921875
mgk_1,197.86864013671874
chemberta_178,183.5689910888672
chemberta_116,170.15107116699218
chemberta_140,167.54028244018554
mgk_2,161.95976638793945
PEG_molratio,161.0915283203125
chemberta_143,154.61670455932617
mgk_18,149.02895584106446
mgk_25,146.8507095336914
mgk_27,141.8562873840332
mgk_34,134.86469497680665
chemberta_189,131.91959533691406
Nitrogen.Count,131.4438903808594
chemberta_67,130.41095962524415
chemberta_46,129.30327224731445
mgk_42,127.48672256469726
chemberta_149,127.06293334960938
chemberta_371,125.16873779296876
chemberta_336,124.36431045532227
Dose_ug_nucleicacid,124.25363006591797
chemberta_172,123.78118362426758
chemberta_103,123.4167049407959
chemberta_301,122.57356414794921
chemberta_304,122.5296516418457
chemberta_41,121.40169296264648
mgk_16,120.23626480102538
mgk_0,118.40130615234375
mgk_21,118.35195426940918
mgk_4,116.16756210327148
Model_type_A549,114.20396728515625
chemberta_114,113.9551025390625
Rotatable.Bonds,113.63442687988281
mgk_51,113.31968536376954
mgk_35,109.49195175170898
chemberta_120,109.03228225708008
mgk_19,108.93942260742188
chemberta_66,108.57894668579101
chemberta_330,107.2631820678711
mgk_33,106.98812561035156
Model_type_HeLa,105.0416473388672
chemberta_6,104.92454376220704
chemberta_376,103.02788696289062
mgk_58,101.33867645263672
mgk_7,100.33047752380371
chemberta_307,100.19591903686523
chemberta_186,98.70618515014648
mgk_13,97.23134841918946
mgk_54,96.44888839721679
chemberta_30,96.05555801391601
chemberta_123,95.9785140991211
Molar.Refractivity,95.83686332702636
chemberta_39,95.51311645507812
chemberta_122,94.90252227783203
chemberta_248,94.87729873657227
chemberta_181,94.68917617797851
mgk_36,94.67653427124023
mgk_63,94.2004825592041
chemberta_65,93.49618453979492
chemberta_347,93.15411682128907
mgk_40,92.80642700195312
chemberta_98,91.28683776855469
mgk_11,91.25122528076172
mgk_59,90.46406021118165
mgk_62,90.09711227416992
chemberta_355,89.93251457214356
chemberta_329,89.05805130004883
Hydrogen.Bond.Donors,88.50401968955994
chemberta_77,87.61877746582032
mgk_31,87.17970199584961
mgk_28,86.63131408691406
mgk_50,86.28018188476562
chemberta_207,86.26410903930665
chemberta_312,85.42661972045899
chemberta_306,84.81181640625
chemberta_351,84.37825393676758
mgk_60,84.30004768371582
chemberta_199,84.28439407348633
mgk_37,84.22949905395508
chemberta_162,83.88738632202148
chemberta_176,83.37229423522949
chemberta_89,83.35187377929688
mgk_12,82.70578231811524
chemberta_239,81.97306480407715
chemberta_195,81.95494995117187
chemberta_238,81.86266174316407
chemberta_247,81.59647140502929
mgk_5,81.29764099121094
mgk_26,80.89514083862305
chemberta_222,80.24132766723633
chemberta_320,79.8415641784668
chemberta_293,79.76570320129395
chemberta_328,79.52585296630859
mgk_39,79.38896865844727
chemberta_315,79.15661811828613
chemberta_36,78.97245445251465
chemberta_318,78.88011627197265
chemberta_369,78.480220413208
mgk_17,78.47162170410157
mgk_57,78.46176834106446
mgk_41,78.416845703125
chemberta_62,78.24235763549805
chemberta_14,78.09950408935546
mgk_32,77.8553237915039
chemberta_243,77.83579330444336
mgk_20,77.69331893920898
chemberta_325,77.20403213500977
chemberta_231,77.08626785278321
chemberta_229,76.51287155151367
chemberta_82,76.50647048950195
chemberta_254,75.7946792602539
chemberta_79,75.39606857299805
chemberta_58,74.98751296997071
chemberta_240,74.71885452270507
chemberta_182,74.5016258239746
chemberta_53,74.43271827697754
chemberta_202,74.3585693359375
chemberta_379,74.12682418823242
chemberta_73,73.9897689819336
Hydrogen.Bond.Acceptors,73.70297470092774
chemberta_193,73.38816032409667
chemberta_290,73.12957305908203
chemberta_142,72.86490249633789
chemberta_190,72.84538269042969
chemberta_284,72.4859001159668
chemberta_360,72.10792236328125
chemberta_109,72.00855445861816
chemberta_92,71.93381118774414
chemberta_179,71.92806816101074
chemberta_141,71.50448684692383
chemberta_150,71.38079071044922
chemberta_230,70.9041790008545
chemberta_359,69.9961769104004
chemberta_268,69.92267608642578
chemberta_316,69.58430633544921
chemberta_131,69.564164352417
chemberta_365,69.52340469360351
chemberta_245,69.43258209228516
chemberta_119,69.17868576049804
chemberta_294,68.96780776977539
chemberta_95,68.92512283325195
chemberta_212,68.72154541015625
mgk_9,68.6683334350586
chemberta_187,68.45416374206543
chemberta_345,68.3262107849121
mgk_24,68.27578201293946
chemberta_224,68.20775985717773
chemberta_174,68.20294723510742
chemberta_192,68.19081497192383
chemberta_108,67.98946533203124
chemberta_242,67.96337127685547
